GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC03_EST_VC01,HC03_MOE_VC01,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC03_EST_VC02,HC03_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC03_EST_VC03,HC03_MOE_VC03,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC03_EST_VC06,HC03_MOE_VC06,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC03_EST_VC09,HC03_MOE_VC09,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC03_EST_VC12,HC03_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC03_EST_VC13,HC03_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC03_EST_VC14,HC03_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC03_EST_VC15,HC03_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC03_EST_VC16,HC03_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC03_EST_VC17,HC03_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC03_EST_VC18,HC03_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC03_EST_VC19,HC03_MOE_VC19,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC03_EST_VC21,HC03_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC03_EST_VC22,HC03_MOE_VC22,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC03_EST_VC25,HC03_MOE_VC25,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC03_EST_VC28,HC03_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC03_EST_VC29,HC03_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC03_EST_VC30,HC03_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC03_EST_VC31,HC03_MOE_VC31,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC03_EST_VC34,HC03_MOE_VC34
1400000US37183053524,37183053524,"Census Tract 535.24, Wake County, North Carolina",1573,84,78,56,1495,99,24.6,4.9,0.0,34.3,25.9,5.0,25.6,5.3,67.9,32.1,23.4,5.1,5.2,4.1,39.7,39.3,3.4,3.5,28.5,7.5,41.0,36.6,27.8,7.7,98.4,1.6,88.5,19.0,98.9,1.4,79.7,7.9,88.5,19.0,79.3,8.2,6.0,5.0,0.0,34.3,6.4,5.2,0.5,0.8,0.0,34.3,0.5,0.9,4.5,3.5,0.0,34.3,4.7,3.7,3.9,4.4,0.0,34.3,4.1,4.7,3.8,3.3,0.0,34.3,3.9,3.4,1.6,1.6,11.5,19.0,1.1,1.4,5.5,4.0,0.0,34.3,5.8,4.2,78.0,7.9,88.5,19.0,77.5,8.2,58254,5450,22222,81525,58290,5559,853,108,62,49,791,109,11.0,5.1,12.9,26.0,10.9,5.1,44.3,9.8,37.1,47.4,44.9,10.0,44.7,10.0,50.0,43.7,44.2,10.6,0.4,(X),(X),(X),(X),(X)
1400000US37183053525,37183053525,"Census Tract 535.25, Wake County, North Carolina",885,56,22,21,863,66,15.4,4.7,77.3,41.9,13.8,4.8,46.6,7.8,100.0,65.6,45.2,8.1,0.0,3.9,0.0,65.6,0.0,4.0,12.1,7.1,77.3,41.9,10.4,6.7,97.4,2.7,22.7,41.9,99.3,1.2,89.5,5.7,22.7,41.9,91.2,5.5,3.7,4.0,0.0,65.6,3.8,4.1,0.0,3.9,0.0,65.6,0.0,4.0,1.0,1.4,0.0,65.6,1.0,1.4,0.0,3.9,0.0,65.6,0.0,4.0,3.2,4.2,0.0,65.6,3.2,4.3,2.6,2.7,77.3,41.9,0.7,1.2,6.2,5.3,22.7,41.9,5.8,5.3,86.4,6.6,0.0,65.6,88.6,6.4,101157,10458,-,**,101713,8719,724,84,22,21,702,89,4.4,5.1,0.0,65.6,4.6,5.2,38.1,12.1,0.0,65.6,39.3,12.4,57.5,12.1,100.0,65.6,56.1,12.3,3.8,(X),(X),(X),(X),(X)
1400000US37183053601,37183053601,"Census Tract 536.01, Wake County, North Carolina",2495,215,38,50,2457,226,13.9,4.7,71.1,53.4,13.1,4.5,44.6,7.5,100.0,49.9,43.8,7.5,5.8,4.3,28.9,53.4,5.5,4.3,5.9,3.4,0.0,49.9,5.9,3.4,99.6,0.5,100.0,49.9,99.6,0.5,63.6,8.4,100.0,49.9,63.1,8.4,13.2,5.5,0.0,49.9,13.4,5.6,1.3,1.5,0.0,49.9,1.3,1.6,19.4,6.9,0.0,49.9,19.7,6.9,0.0,1.4,0.0,49.9,0.0,1.4,2.1,2.7,0.0,49.9,2.2,2.8,0.4,0.5,0.0,49.9,0.4,0.5,6.4,5.8,71.1,53.4,5.4,5.4,59.5,7.8,28.9,53.4,60.0,7.9,83421,5545,-,**,83323,6241,1750,251,38,50,1712,254,5.1,1.7,0.0,49.9,5.2,1.7,39.5,9.5,28.9,53.4,39.8,9.8,55.4,9.4,71.1,53.4,55.0,9.8,0.5,(X),(X),(X),(X),(X)
1400000US37183053602,37183053602,"Census Tract 536.02, Wake County, North Carolina",1683,140,72,57,1611,132,11.0,4.2,47.2,48.3,9.4,4.8,55.9,8.1,87.5,18.5,54.4,8.3,1.1,1.4,0.0,36.1,1.2,1.5,10.4,5.5,47.2,48.3,8.8,4.8,99.0,1.2,100.0,36.1,98.9,1.3,48.3,7.7,12.5,18.5,49.9,8.1,15.2,6.6,40.3,44.5,14.0,6.4,0.0,2.1,0.0,36.1,0.0,2.1,35.1,6.8,47.2,48.3,34.5,6.5,0.0,2.1,0.0,36.1,0.0,2.1,0.5,0.9,0.0,36.1,0.5,0.9,1.0,1.2,0.0,36.1,1.1,1.3,3.9,2.8,0.0,36.1,4.1,2.9,45.4,7.6,12.5,18.5,46.9,8.0,101769,12166,60515,37852,103698,8085,1296,119,72,57,1224,123,1.3,1.6,0.0,36.1,1.4,1.7,40.5,10.1,87.5,18.5,37.7,10.6,58.2,10.0,12.5,18.5,60.9,10.6,1.1,(X),(X),(X),(X),(X)
1400000US37183053603,37183053603,"Census Tract 536.03, Wake County, North Carolina",1489,123,4,8,1485,124,30.8,5.4,0.0,100.0,30.9,5.4,39.7,6.8,100.0,100.0,39.5,6.8,2.1,2.2,100.0,100.0,1.9,2.2,10.1,4.4,0.0,100.0,10.1,4.4,98.9,1.4,100.0,100.0,98.9,1.4,76.6,6.5,0.0,100.0,76.8,6.5,4.4,3.4,0.0,100.0,4.4,3.4,0.3,0.6,100.0,100.0,0.0,2.3,17.5,5.1,0.0,100.0,17.6,5.1,0.0,2.3,0.0,100.0,0.0,2.3,0.0,2.3,0.0,100.0,0.0,2.3,1.1,1.4,0.0,100.0,1.1,1.4,0.5,1.6,0.0,100.0,0.5,1.6,76.2,6.9,0.0,100.0,76.4,7.0,97306,35972,-,**,97392,36794,1103,103,4,8,1099,104,9.4,4.3,100.0,100.0,9.1,4.2,31.6,9.7,0.0,100.0,31.8,9.7,58.9,9.6,0.0,100.0,59.1,9.6,3.9,(X),(X),(X),(X),(X)
1400000US37183053604,37183053604,"Census Tract 536.04, Wake County, North Carolina",1297,64,0,12,1297,64,35.2,8.6,-,**,35.2,8.6,45.7,7.3,-,**,45.7,7.3,0.6,0.9,-,**,0.6,0.9,17.7,10.1,-,**,17.7,10.1,99.5,0.9,-,**,99.5,0.9,74.5,4.2,-,**,74.5,4.2,1.8,2.1,-,**,1.8,2.1,0.0,2.7,-,**,0.0,2.7,23.2,3.3,-,**,23.2,3.3,0.0,2.7,-,**,0.0,2.7,0.0,2.7,-,**,0.0,2.7,0.5,0.9,-,**,0.5,0.9,2.8,4.3,-,**,2.8,4.3,71.7,5.3,-,**,71.7,5.3,143583,61891,-,**,143583,61891,1051,112,0,12,1051,112,9.2,5.2,-,**,9.2,5.2,25.9,10.4,-,**,25.9,10.4,64.9,10.8,-,**,64.9,10.8,0.0,(X),(X),(X),(X),(X)
1400000US37183053605,37183053605,"Census Tract 536.05, Wake County, North Carolina",646,44,0,12,646,44,26.9,6.9,-,**,26.9,6.9,40.9,7.8,-,**,40.9,7.8,0.8,1.2,-,**,0.8,1.2,16.3,7.1,-,**,16.3,7.1,100.0,5.3,-,**,100.0,5.3,81.4,10.3,-,**,81.4,10.3,9.1,8.3,-,**,9.1,8.3,0.0,5.3,-,**,0.0,5.3,9.4,5.7,-,**,9.4,5.7,0.0,5.3,-,**,0.0,5.3,0.0,5.3,-,**,0.0,5.3,0.0,5.3,-,**,0.0,5.3,3.1,4.5,-,**,3.1,4.5,78.3,10.5,-,**,78.3,10.5,147358,13184,-,**,147358,13184,563,44,0,12,563,44,13.0,8.4,-,**,13.0,8.4,18.1,9.4,-,**,18.1,9.4,68.9,8.8,-,**,68.9,8.8,0.0,(X),(X),(X),(X),(X)
1400000US37183053606,37183053606,"Census Tract 536.06, Wake County, North Carolina",1142,116,132,79,1010,132,26.9,9.2,15.9,22.4,28.3,10.4,37.7,8.5,84.1,22.4,31.6,8.4,3.9,4.9,12.1,22.0,2.9,5.0,24.9,8.7,78.8,22.8,17.8,7.7,100.0,3.0,100.0,23.0,100.0,3.4,77.8,9.7,89.4,16.6,76.3,10.6,15.4,9.0,10.6,16.6,16.0,9.9,0.0,3.0,0.0,23.0,0.0,3.4,6.7,4.5,0.0,23.0,7.6,5.1,0.0,3.0,0.0,23.0,0.0,3.4,0.0,3.0,0.0,23.0,0.0,3.4,0.0,3.0,0.0,23.0,0.0,3.4,1.7,2.7,0.0,23.0,1.9,3.1,76.2,10.0,89.4,16.6,74.5,11.0,68542,18319,31705,25181,79342,24786,770,119,87,57,683,104,2.7,3.8,24.1,31.1,0.0,5.0,56.8,12.0,50.6,39.3,57.5,13.3,40.5,12.3,25.3,35.1,42.5,13.3,2.5,(X),(X),(X),(X),(X)
1400000US37183053607,37183053607,"Census Tract 536.07, Wake County, North Carolina",2849,204,44,55,2805,206,19.1,4.8,0.0,46.4,19.4,4.9,42.6,5.8,100.0,46.4,41.7,5.8,2.1,1.7,56.8,54.1,1.2,1.5,7.7,4.4,56.8,54.1,6.9,4.2,96.8,2.6,43.2,54.1,97.7,2.0,56.1,6.4,43.2,54.1,56.3,6.5,6.5,3.7,0.0,46.4,6.6,3.8,0.0,1.2,0.0,46.4,0.0,1.2,33.3,6.3,0.0,46.4,33.8,6.3,0.0,1.2,0.0,46.4,0.0,1.2,0.9,1.5,0.0,46.4,1.0,1.6,3.2,2.6,56.8,54.1,2.3,2.0,3.7,3.3,0.0,46.4,3.8,3.4,53.4,6.9,43.2,54.1,53.5,7.0,90510,9511,-,**,90567,9263,1917,179,44,55,1873,183,4.2,2.8,0.0,46.4,4.3,2.8,32.1,7.5,56.8,54.1,31.5,7.4,63.7,7.8,43.2,54.1,64.2,7.8,3.8,(X),(X),(X),(X),(X)
1400000US37183053608,37183053608,"Census Tract 536.08, Wake County, North Carolina",1131,84,10,17,1121,80,8.2,4.4,100.0,97.3,7.4,4.1,45.3,15.6,0.0,97.3,45.7,15.4,5.3,4.2,100.0,97.3,4.5,3.9,17.9,13.1,0.0,97.3,18.0,13.2,99.0,1.5,100.0,97.3,99.0,1.5,46.7,11.8,0.0,97.3,47.1,11.7,27.8,7.9,0.0,97.3,28.0,7.9,0.0,3.0,0.0,97.3,0.0,3.1,24.6,11.8,100.0,97.3,23.9,11.5,0.0,3.0,0.0,97.3,0.0,3.1,0.0,3.0,0.0,97.3,0.0,3.1,1.0,1.5,0.0,97.3,1.0,1.5,2.5,2.8,0.0,97.3,2.5,2.8,44.2,11.5,0.0,97.3,44.6,11.5,80903,2799,-,**,80995,2825,871,105,10,17,861,102,1.6,2.3,0.0,97.3,1.6,2.3,51.4,12.6,100.0,97.3,50.9,12.4,47.0,12.8,0.0,97.3,47.5,12.7,4.0,(X),(X),(X),(X),(X)
1400000US37183053609,37183053609,"Census Tract 536.09, Wake County, North Carolina",335,57,16,22,319,61,13.7,3.3,0.0,76.9,14.4,3.7,22.4,10.5,100.0,76.9,18.5,8.4,1.8,2.4,0.0,76.9,1.9,2.5,2.7,2.6,0.0,76.9,2.8,2.7,92.2,8.6,100.0,76.9,91.8,9.0,65.1,12.9,0.0,76.9,68.3,13.3,12.5,9.5,100.0,76.9,8.2,7.5,0.0,9.9,0.0,76.9,0.0,10.4,14.6,11.2,0.0,76.9,15.4,11.7,0.0,9.9,0.0,76.9,0.0,10.4,0.0,9.9,0.0,76.9,0.0,10.4,7.8,8.6,0.0,76.9,8.2,9.0,2.7,5.1,0.0,76.9,2.8,5.4,62.4,13.6,0.0,76.9,65.5,14.1,62614,14822,-,**,64432,17763,110,39,16,22,94,32,4.5,6.3,0.0,76.9,5.3,7.0,32.7,20.1,100.0,76.9,21.3,18.5,62.7,18.9,0.0,76.9,73.4,18.8,0.3,(X),(X),(X),(X),(X)
1400000US37183053610,37183053610,"Census Tract 536.10, Wake County, North Carolina",4451,266,91,71,4360,264,15.9,3.6,67.0,30.3,14.8,3.5,23.1,4.2,11.0,22.3,23.3,4.3,3.4,1.9,33.0,31.3,2.8,1.8,8.8,3.7,22.0,27.0,8.6,3.7,98.5,1.5,100.0,30.9,98.5,1.5,68.3,6.4,65.9,37.6,68.3,6.5,22.2,6.0,19.8,25.7,22.3,6.1,0.0,0.8,0.0,30.9,0.0,0.8,7.6,3.3,14.3,27.1,7.4,3.4,0.0,0.8,0.0,30.9,0.0,0.8,0.4,0.6,0.0,30.9,0.5,0.6,1.5,1.5,0.0,30.9,1.5,1.5,2.1,1.5,8.8,13.9,2.0,1.5,67.0,6.1,65.9,37.6,67.0,6.2,68125,12351,27862,21867,71689,13078,1988,266,35,38,1953,264,9.7,5.0,0.0,52.0,9.9,5.1,24.6,8.4,65.7,52.5,23.9,8.6,65.7,9.5,34.3,52.5,66.3,9.6,0.0,(X),(X),(X),(X),(X)
1400000US37183053707,37183053707,"Census Tract 537.07, Wake County, North Carolina",3097,155,288,154,2809,184,34.2,5.5,14.2,13.9,36.2,6.3,22.6,4.8,85.8,13.9,16.2,5.0,6.7,3.9,34.0,29.2,3.8,3.2,10.8,3.6,7.6,9.3,11.1,3.8,98.6,1.6,100.0,11.4,98.5,1.8,79.7,7.4,31.3,23.2,84.6,6.9,16.0,6.9,50.0,29.1,12.5,6.9,0.0,1.1,0.0,11.4,0.0,1.2,0.9,0.8,0.0,11.4,1.0,0.9,0.0,1.1,0.0,11.4,0.0,1.2,2.1,2.6,18.8,27.0,0.4,0.7,1.4,1.6,0.0,11.4,1.5,1.8,3.9,3.0,18.8,27.0,2.4,2.0,78.5,7.3,31.3,23.2,83.3,6.9,53843,1711,32115,15135,57518,7457,1594,211,259,150,1335,214,13.4,5.4,29.0,27.4,10.4,4.2,38.6,10.4,57.1,32.5,35.0,10.6,48.0,11.0,13.9,18.0,54.6,11.1,0.4,(X),(X),(X),(X),(X)
1400000US37183053709,37183053709,"Census Tract 537.09, Wake County, North Carolina",3445,166,124,82,3321,179,8.8,3.1,21.0,24.7,8.3,3.1,23.9,4.2,58.9,32.6,22.6,4.4,7.8,2.9,24.2,22.4,7.1,2.9,9.6,3.9,43.5,30.4,8.3,4.0,97.9,1.8,75.0,31.7,98.7,1.2,69.4,5.3,30.6,26.3,70.9,5.6,22.9,5.2,44.4,29.2,22.1,5.5,1.3,2.0,0.0,24.2,1.3,2.1,2.8,2.0,0.0,24.2,2.9,2.1,0.0,1.0,0.0,24.2,0.0,1.0,1.5,2.2,0.0,24.2,1.6,2.3,2.1,1.8,25.0,31.7,1.3,1.2,5.8,3.7,12.1,17.2,5.6,3.7,67.2,5.2,30.6,26.3,68.5,5.6,61010,8942,31923,22490,62991,7965,1426,228,77,70,1349,230,4.3,4.8,0.0,34.6,4.6,5.1,29.4,10.2,40.3,41.1,28.8,10.4,66.3,9.7,59.7,41.1,66.6,9.8,0.0,(X),(X),(X),(X),(X)
1400000US37183053711,37183053711,"Census Tract 537.11, Wake County, North Carolina",2128,117,8,14,2120,118,26.4,3.9,0.0,100.0,26.5,3.9,35.4,3.9,0.0,100.0,35.5,3.9,5.7,3.9,100.0,100.0,5.4,3.8,14.7,4.7,100.0,100.0,14.4,4.7,97.8,2.6,100.0,100.0,97.8,2.6,78.2,5.3,100.0,100.0,78.2,5.3,13.3,3.4,0.0,100.0,13.4,3.4,0.5,0.7,0.0,100.0,0.5,0.7,5.1,2.8,0.0,100.0,5.1,2.8,0.0,1.6,0.0,100.0,0.0,1.6,0.7,1.0,0.0,100.0,0.7,1.0,2.2,2.6,0.0,100.0,2.2,2.6,0.7,1.0,0.0,100.0,0.7,1.0,78.2,5.3,100.0,100.0,78.2,5.3,85282,11234,-,**,85444,11156,1466,128,0,17,1466,128,8.9,3.9,-,**,8.9,3.9,36.4,8.2,-,**,36.4,8.2,54.8,7.8,-,**,54.8,7.8,0.0,(X),(X),(X),(X),(X)
1400000US37183053712,37183053712,"Census Tract 537.12, Wake County, North Carolina",1150,21,10,14,1140,24,28.7,5.4,100.0,97.3,28.1,5.5,27.7,4.9,0.0,97.3,27.9,4.9,1.5,1.7,0.0,97.3,1.5,1.7,15.2,7.3,0.0,97.3,15.4,7.3,100.0,3.0,100.0,97.3,100.0,3.0,91.0,4.7,100.0,97.3,90.9,4.8,7.7,4.5,0.0,97.3,7.8,4.5,0.0,3.0,0.0,97.3,0.0,3.0,0.7,1.1,0.0,97.3,0.7,1.1,0.0,3.0,0.0,97.3,0.0,3.0,0.6,1.0,0.0,97.3,0.6,1.0,0.0,3.0,0.0,97.3,0.0,3.0,2.1,2.2,0.0,97.3,2.1,2.2,88.9,5.0,100.0,97.3,88.8,5.1,97250,18253,-,**,102935,18026,759,69,10,14,749,69,8.0,3.8,100.0,97.3,6.8,3.7,22.0,7.7,0.0,97.3,22.3,7.7,70.0,7.8,0.0,97.3,70.9,7.9,0.0,(X),(X),(X),(X),(X)
1400000US37183053713,37183053713,"Census Tract 537.13, Wake County, North Carolina",1834,199,111,89,1723,199,13.3,5.1,7.2,11.8,13.7,5.2,24.4,7.5,79.3,36.8,20.8,6.3,4.5,3.4,36.0,43.2,2.4,2.3,6.3,4.6,7.2,11.8,6.2,4.9,97.8,2.1,92.8,11.8,98.1,2.2,62.3,8.3,28.8,42.0,64.4,8.8,31.2,8.7,64.0,43.2,29.1,9.2,0.0,1.9,0.0,26.5,0.0,2.0,1.5,1.7,0.0,26.5,1.6,1.8,0.0,1.9,0.0,26.5,0.0,2.0,2.8,3.2,0.0,26.5,3.0,3.4,2.2,2.1,7.2,11.8,1.9,2.2,5.2,3.9,0.0,26.5,5.5,4.1,59.9,8.1,28.8,42.0,61.9,8.5,38424,4092,43192,34934,38099,3647,589,149,88,96,501,127,7.6,9.4,0.0,31.6,9.0,11.0,49.1,14.7,100.0,31.6,40.1,16.8,43.3,15.6,0.0,31.6,50.9,17.8,0.0,(X),(X),(X),(X),(X)
1400000US37183053714,37183053714,"Census Tract 537.14, Wake County, North Carolina",2095,91,140,72,1955,118,30.8,4.3,26.4,19.1,31.2,4.6,25.8,5.4,39.3,25.3,24.9,5.9,7.4,4.2,66.4,25.5,3.2,3.1,10.2,3.9,35.0,24.6,8.4,3.9,99.5,0.8,100.0,21.9,99.5,0.9,76.5,5.1,59.3,27.8,77.7,5.4,14.5,4.4,22.1,25.8,14.0,4.9,0.5,0.9,0.0,21.9,0.6,1.0,8.0,4.8,18.6,22.9,7.2,5.0,0.0,1.7,0.0,21.9,0.0,1.8,0.0,1.7,0.0,21.9,0.0,1.8,0.5,0.8,0.0,21.9,0.5,0.9,1.4,1.7,0.0,21.9,1.5,1.8,75.1,5.3,59.3,27.8,76.3,5.7,69864,22750,14018,5405,79327,27487,1297,141,96,60,1201,153,6.0,3.0,0.0,29.7,6.5,3.2,37.2,9.4,71.9,30.6,34.5,10.1,56.7,8.6,28.1,30.6,59.0,9.4,0.4,(X),(X),(X),(X),(X)
1400000US37183053715,37183053715,"Census Tract 537.15, Wake County, North Carolina",1357,106,26,25,1331,104,34.7,6.3,0.0,60.4,35.4,6.4,30.0,5.0,0.0,60.4,30.6,5.1,6.8,3.3,69.2,46.3,5.6,3.4,18.3,5.8,0.0,60.4,18.7,5.9,99.3,1.0,100.0,60.4,99.3,1.0,84.4,6.1,69.2,46.3,84.7,6.0,10.7,5.5,30.8,46.3,10.3,5.5,0.0,2.5,0.0,60.4,0.0,2.6,2.7,2.1,0.0,60.4,2.7,2.2,0.0,2.5,0.0,60.4,0.0,2.6,1.6,2.5,0.0,60.4,1.7,2.6,0.7,1.0,0.0,60.4,0.7,1.0,5.0,3.1,38.5,48.9,4.4,3.1,81.0,5.9,30.8,44.4,82.0,5.9,90859,10119,35469,46220,92630,11640,967,103,0,12,967,103,17.2,6.9,-,**,17.2,6.9,25.0,7.9,-,**,25.0,7.9,57.8,8.9,-,**,57.8,8.9,0.0,(X),(X),(X),(X),(X)
1400000US37183053716,37183053716,"Census Tract 537.16, Wake County, North Carolina",1809,228,155,103,1654,238,31.2,6.9,7.7,12.8,33.4,7.1,20.0,7.0,32.3,32.0,18.9,7.9,3.4,3.0,32.9,27.0,0.7,1.2,15.5,6.3,61.3,30.5,11.2,5.9,96.9,3.3,89.7,15.9,97.6,3.3,66.4,10.0,35.5,26.2,69.3,11.1,28.9,9.3,54.2,29.5,26.5,10.3,0.0,1.9,0.0,20.1,0.0,2.1,0.0,1.9,0.0,20.1,0.0,2.1,0.0,1.9,0.0,20.1,0.0,2.1,1.6,2.6,0.0,20.1,1.8,2.9,3.1,3.3,10.3,15.9,2.4,3.3,1.9,2.7,0.0,20.1,2.1,3.0,66.1,10.0,35.5,26.2,68.9,11.2,46089,7400,19157,5523,50397,10776,815,173,68,72,747,185,16.6,7.9,23.5,40.5,15.9,8.5,48.3,14.7,76.5,40.5,45.8,16.6,35.1,15.0,0.0,37.3,38.3,16.6,0.6,(X),(X),(X),(X),(X)
1400000US37183053717,37183053717,"Census Tract 537.17, Wake County, North Carolina",1273,123,28,31,1245,121,10.5,4.3,64.3,50.2,9.3,4.1,28.0,5.1,0.0,58.2,28.6,5.3,2.0,2.1,28.6,51.0,1.4,1.6,6.9,4.6,64.3,50.2,5.6,4.3,97.6,2.1,100.0,58.2,97.5,2.2,73.3,4.8,64.3,50.2,73.5,5.5,19.2,4.6,35.7,50.2,18.8,4.9,0.0,2.7,0.0,58.2,0.0,2.8,4.4,3.0,0.0,58.2,4.5,3.1,0.0,2.7,0.0,58.2,0.0,2.8,0.7,1.1,0.0,58.2,0.7,1.2,2.4,2.1,0.0,58.2,2.5,2.2,4.0,3.1,0.0,58.2,4.1,3.2,70.0,5.4,64.3,50.2,70.1,6.1,78458,13677,89000,82488,77958,15222,697,117,18,24,679,114,2.9,3.7,0.0,72.5,2.9,3.8,33.0,10.2,0.0,72.5,33.9,10.2,64.1,9.4,100.0,72.5,63.2,9.4,0.6,(X),(X),(X),(X),(X)
1400000US37183053718,37183053718,"Census Tract 537.18, Wake County, North Carolina",1121,99,13,21,1108,101,14.8,5.5,100.0,85.4,13.8,5.6,48.7,7.3,100.0,85.4,48.1,7.4,2.3,2.4,0.0,85.4,2.3,2.4,12.0,5.5,0.0,85.4,12.2,5.5,100.0,3.1,100.0,85.4,100.0,3.1,91.3,3.6,100.0,85.4,91.2,3.7,5.4,2.3,0.0,85.4,5.4,2.4,0.0,3.1,0.0,85.4,0.0,3.1,2.5,2.8,0.0,85.4,2.5,2.9,0.0,3.1,0.0,85.4,0.0,3.1,0.8,1.3,0.0,85.4,0.8,1.3,0.0,3.1,0.0,85.4,0.0,3.1,4.7,3.5,0.0,85.4,4.8,3.5,87.4,4.6,100.0,85.4,87.3,4.6,98385,7524,-,**,99063,7862,876,93,13,21,863,93,7.2,5.0,0.0,85.4,7.3,5.1,32.9,11.9,100.0,85.4,31.9,12.1,59.9,12.1,0.0,85.4,60.8,12.4,0.4,(X),(X),(X),(X),(X)
1400000US37183053719,37183053719,"Census Tract 537.19, Wake County, North Carolina",1286,69,0,12,1286,69,16.1,5.7,-,**,16.1,5.7,56.1,6.8,-,**,56.1,6.8,5.8,7.2,-,**,5.8,7.2,13.1,7.1,-,**,13.1,7.1,98.2,2.0,-,**,98.2,2.0,86.1,8.5,-,**,86.1,8.5,8.5,7.6,-,**,8.5,7.6,0.0,2.7,-,**,0.0,2.7,3.7,3.3,-,**,3.7,3.3,0.0,2.7,-,**,0.0,2.7,0.0,2.7,-,**,0.0,2.7,1.8,2.0,-,**,1.8,2.0,2.3,2.2,-,**,2.3,2.2,83.7,8.8,-,**,83.7,8.8,96167,16545,-,**,96167,16545,1106,91,0,12,1106,91,4.2,4.1,-,**,4.2,4.1,24.7,8.7,-,**,24.7,8.7,71.1,8.7,-,**,71.1,8.7,0.9,(X),(X),(X),(X),(X)
1400000US37183053720,37183053720,"Census Tract 537.20, Wake County, North Carolina",1440,91,5,9,1435,92,29.7,6.7,0.0,100.0,29.8,6.7,47.9,5.3,100.0,100.0,47.7,5.3,0.8,1.3,0.0,100.0,0.8,1.3,11.2,5.9,100.0,100.0,10.9,5.9,99.4,0.9,100.0,100.0,99.4,0.9,89.7,5.8,100.0,100.0,89.6,5.9,5.8,4.1,0.0,100.0,5.8,4.1,0.3,0.7,0.0,100.0,0.3,0.7,3.7,3.6,0.0,100.0,3.7,3.6,0.0,2.4,0.0,100.0,0.0,2.4,0.0,2.4,0.0,100.0,0.0,2.4,0.6,0.9,0.0,100.0,0.6,0.9,4.4,3.4,0.0,100.0,4.5,3.4,87.1,6.3,100.0,100.0,87.0,6.3,153021,32844,-,**,153281,32998,1323,102,5,9,1318,103,5.5,3.6,0.0,100.0,5.5,3.6,20.5,8.2,100.0,100.0,20.2,8.2,74.0,8.3,0.0,100.0,74.3,8.3,0.0,(X),(X),(X),(X),(X)
1400000US37183053721,37183053721,"Census Tract 537.21, Wake County, North Carolina",1156,95,13,17,1143,99,38.8,8.8,46.2,53.8,38.7,8.9,36.4,6.4,0.0,85.4,36.8,6.5,2.3,2.6,53.8,53.8,1.7,2.4,12.5,5.6,46.2,53.8,12.1,5.7,100.0,3.0,100.0,85.4,100.0,3.0,80.6,9.0,0.0,85.4,81.5,9.2,7.7,5.6,46.2,53.8,7.3,5.6,0.6,1.0,53.8,53.8,0.0,3.0,11.1,7.0,0.0,85.4,11.2,7.0,0.0,3.0,0.0,85.4,0.0,3.0,0.0,3.0,0.0,85.4,0.0,3.0,0.0,3.0,0.0,85.4,0.0,3.0,0.0,3.0,0.0,85.4,0.0,3.0,80.6,9.0,0.0,85.4,81.5,9.2,129133,4700,-,**,129350,5089,993,93,6,12,987,93,6.3,3.8,0.0,100.0,6.4,3.8,35.5,11.2,100.0,100.0,35.2,11.1,58.1,11.1,0.0,100.0,58.5,11.0,0.6,(X),(X),(X),(X),(X)
