foodpantry,address,address2,city,state,zip,phone,county,pantry_lon,pantry_lat,key,code,description,url,parent_station_id,agency_ids,station_id,location_type,stop_id,routes,name,bus_lat,bus_lng,distance_meter,distance_miles
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,5932,,,,24,,stop,4052402,"4000092, 4003066",Chalk Level Rd at Horton Rd,36.05129,-78.91072,1599.81760426,0.994083042899
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6005,,,,24,,stop,4052674,4003070,Ben Franklin Blvd at Danube Ln,36.04765,-78.88987,1354.73908207,0.841797930875
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6125,,,,24,,stop,4052990,"4000092, 4003066",Horton Rd at Stonewood Apts,36.05122,-78.90702,1333.67324237,0.82870819241
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6455,,,,24,,stop,4054010,"4000092, 4003070",Roxboro Rd at CBS Car Dealership,36.05345,-78.90319,910.702343355,0.565885607364
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6521,,,,24,,stop,4054198,"4000087, 4000092, 4003066",Roxboro Rd at Pacific Ave,36.04606,-78.9029,1569.186693,0.975049829746
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6536,,,,24,,stop,4054234,4003070,Ben Franklin Blvd at Voyager Academy,36.04743,-78.89418,1281.79611629,0.796473160606
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,5428,,,,24,,stop,4116294,4003070,Pacific Ave at Ben Franklin Blvd,36.04656,-78.89852,1395.53294133,0.867146122841
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,5606,,,,24,,stop,4116298,4003070,Pacific Ave at Roxboro Rd,36.04608,-78.90163,1523.05272176,0.946383437782
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6524,,,,24,,stop,4116314,4003070,Ben Franklin Blvd at Danube Ln,36.04792,-78.88926,1349.66538905,0.838645276358
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6611,,,,24,,stop,4116502,4003070,Ben Franklin Blvd at Medical Park Dr,36.04773,-78.89395,1251.06595413,0.777378275644
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6612,,,,24,,stop,4116506,4003070,Pacific Ave at Capital St,36.04666,-78.89859,1385.82024554,0.861110918474
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6613,,,,24,,stop,4116510,4003070,Roxboro Rd at North Duke Crossing,36.04865,-78.90326,1329.7298378,0.82625786832
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6614,,,,24,,stop,4116514,4003070,Roxboro Rd at Denfield Rd,36.0508,-78.90347,1143.53569695,0.710561905471
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6616,,,,24,,stop,4116522,"4000092, 4003070",Roxboro Rd at Ryan St,36.05384,-78.90335,893.591322953,0.55525328579
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6624,,,,24,,stop,4116550,4003070,Pacific Ave at Roxboro Rd,36.04615,-78.90177,1520.31639401,0.944683158318
Two Fishes Five Loaves Food Pantry,316 Hebron Road,,Durham,NC,27704,(919) 682-6466,Durham,-78.895654,36.0589197,1.0,6652,,,,24,,stop,4153114,"4000092, 4003070",Roxboro Rd at Faith Community Church,36.06579,-78.90584,1193.01714188,0.74130832632
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,1862,,,,12,,stop,4049662,4000106,Page Rd at TW Alexander Dr,35.91794,-78.81444,1271.9496179,0.790354814953
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,5724,,,,24,,stop,4051774,"4000085, 4003062",Page Rd at Angier Ave,35.93801,-78.82242,1186.6729032,0.73736618937
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,5804,,,,24,,stop,4052010,"4000085, 4003062",US 70 at Angier Ave,35.94167,-78.82404,1605.01996661,0.997315649029
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,6217,,,,24,,stop,4053298,"4000085, 4003062",Page Rd Ext at Hwy 70,35.9315,-78.81045,442.097549504,0.274707364201
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,6269,,,,"12, 24",,stop,4053458,"4000081, 4000106",TW Alexander at Lab Corp,35.91873,-78.8245,1482.62149475,0.921260575612
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,6532,,,,24,,stop,4054226,4000081,TW Alexander Dr at Lab Corp,35.91889,-78.82372,1426.81111059,0.886581524467
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,6566,,,,24,,stop,4116322,"4000085, 4003062",Page Rd at Foxridge Crescent,35.92972,-78.81417,53.4344608858,0.033202717192
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,6629,,,,24,,stop,4116562,4000081,TW Alexander at Page Rd,35.91902,-78.81035,1214.62658835,0.754735847211
Victorious Community Development Corporation,2116 Page Road,,Durham,NC,27703,(919) 957-7500,Durham,-78.8146152,35.9294025,1.0,6631,,,,24,,stop,4116570,4000081,TW Alexander at Page Rd,35.9194,-78.81104,1155.80466065,0.718185505021
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5017,,,,24,,stop,4049750,"4000077, 4003042, 4003046",Chapel Hill Rd at Mc Gehee St,35.98128,-78.93415,1547.92746606,0.961839925723
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5021,,,,24,,stop,4049766,"4000077, 4003042, 4003046",Chapel Hill Rd at W Cornwallis Rd,35.97547,-78.93672,953.344235938,0.592382116854
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5042,,,,24,,stop,4049826,"4000077, 4003042, 4003046",University Dr at Weymouth St,35.96702,-78.94998,583.431924647,0.362528691666
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5048,,,,24,,stop,4049846,"4000077, 4003042, 4003046",Chapel Hill Rd at Pinecrest Rd,35.97935,-78.9352,1328.14495735,0.825273066816
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5092,,,,24,,stop,4049966,4003046,Tower Blvd at Social Security Office,35.97295,-78.95788,1116.35433178,0.693672146206
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5093,,,,24,,stop,4049970,"4000077, 4003042",University Dr at South Square Mall,35.96548,-78.95754,1227.50652632,0.762739089514
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5121,,,,24,,stop,4050050,"4000077, 4003042, 4003046",University Dr at Kinder Care,35.96685,-78.9499,593.214357046,0.368607228457
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5133,,,,24,,stop,4050086,"4000077, 4003042",University Dr at Westgate Dr,35.96418,-78.95922,1431.62481194,0.889572627251
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5185,,,,24,,stop,4050198,"4000077, 4003042, 4003046",Chapel Hill Rd at Pickett Rd,35.97682,-78.9361,1083.65204824,0.673351838794
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5210,,,,24,,stop,4050274,4003046,MLK Pkwy at Wynnsong Movie Theater,35.96092,-78.95805,1575.32892865,0.978866447516
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5261,,,,24,,stop,4050414,"4000077, 4003042",University Dr at Westgate Dr,35.9643,-78.95875,1388.63311148,0.862858756682
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5285,,,,24,,stop,4050490,"4000077, 4003042, 4003046",Chapel Hill Rd at Valley Terrace,35.97237,-78.93763,747.316621963,0.464362174533
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5298,,,,24,,stop,4050514,"4000077, 4003042, 4003046",Chapel Hill Rd at University Dr,35.96868,-78.93988,587.459689202,0.365031434751
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5307,,,,24,,stop,4050534,4003046,Shannon Rd at University Dr,35.96493,-78.9555,1107.83113989,0.688376067142
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5332,,,,24,,stop,4050622,"4000077, 4003042, 4003046",University Dr at Shannon Rd,35.96613,-78.95403,921.978136782,0.572892077984
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5341,,,,24,,stop,4050646,"4000077, 4003042, 4003046",Chapel Hill Rd at University Dr,35.96873,-78.93965,603.866721135,0.375226317083
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5345,,,,24,,stop,4050658,"4000077, 4003042",University Dr at BB&T,35.96513,-78.95754,1247.30863349,0.775043579041
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5361,,,,"12, 24",,stop,4050710,"4000113, 4003046, 4006158",Westgate Dr at Target,35.96557,-78.9607,1477.3816306,0.918004666879
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5379,,,,24,,stop,4050754,"4000077, 4003042, 4003046",University Dr at Colonial Apts,35.96786,-78.94178,498.251202534,0.309599713257
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5456,,,,24,,stop,4050966,4003046,Shannon Rd at Windsor Apts,35.96275,-78.95638,1325.60361306,0.823693944757
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5493,,,,24,,stop,4051078,4003046,Tower Blvd at McDonalds,35.97053,-78.958,1107.00514665,0.687862817458
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5533,,,,24,,stop,4051214,"4000077, 4003042, 4003046",University Dr at Old Chapel Hill Rd,35.96717,-78.94603,424.756712165,0.263932240648
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5540,,,,24,,stop,4051234,"4000077, 4003042, 4003046",Chapel Hill Rd at Pickett Rd,35.97678,-78.93625,1070.15779136,0.664966875462
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5574,,,,24,,stop,4051338,"4000077, 4003042",US 15-501 at Pawn America,35.97392,-78.93305,1189.81885735,0.739320999507
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5613,,,,24,,stop,4051466,"4000077, 4003042, 4003046",3514 University Dr,35.96733,-78.94714,425.375336385,0.264316636873
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5649,,,,24,,stop,4051566,4003046,Tower Blvd at McDonalds,35.97042,-78.9581,1116.64181951,0.693850783248
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5650,,,,24,,stop,4051570,"4000077, 4003042",Durham Chapel Hill Blvd at Fosters,35.97423,-78.93105,1372.83717809,0.853043594322
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5659,,,,24,,stop,4051598,4003046,Pickett Rd at Structure House Dr,35.97465,-78.96238,1554.79732238,0.966108667145
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5721,,,,24,,stop,4051762,"4000077, 4003042, 4003046",Chapel Hill Rd at Vineyard St,35.97795,-78.93567,1192.12040591,0.740751119037
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5823,,,,24,,stop,4052058,"4000077, 4003042, 4003046",University Dr at Academy Rd,35.96737,-78.94497,407.715818879,0.253343494152
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5842,,,,24,,stop,4052114,"4000077, 4003042, 4003046",University Dt at Colonial Apartment,35.96788,-78.94077,565.769010381,0.351553438292
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5846,,,,24,,stop,4052130,"4000077, 4003042, 4003046",Chapel Hill Rd at Vineyard St,35.97798,-78.93575,1188.80114751,0.73868862236
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5858,,,,24,,stop,4052170,"4000077, 4003042, 4003046",Chapel Hill Rd at Wa Wa Ave,35.97965,-78.9349,1370.76560216,0.851756373519
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5865,,,,24,,stop,4052198,"4000077, 4003042, 4003046",Chapel Hill Rd at McGehee St,35.98088,-78.9345,1493.89233217,0.9282639667
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5871,,,,24,,stop,4052222,4003046,Tower Blvd at Conifer Glen Ln,35.97261,-78.95778,1100.7277874,0.683962237562
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5909,,,,24,,stop,4052330,"4000077, 4003042, 4003046",Chapel Hill Rd at Colonial Apts,35.97035,-78.93885,625.503040012,0.388670535755
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5918,,,,24,,stop,4052362,"4000077, 4003042, 4003046",University Dr at Academy Rd,35.96767,-78.94205,496.530320937,0.30853040435
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5943,,,,24,,stop,4052442,"4000077, 4003042, 4003046",University Dr at Weymouth St,35.96713,-78.94822,483.279670565,0.300296811466
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5946,,,,24,,stop,4052454,"4000077, 4003042",Cornwallis Rd at Rogers Herr School,35.97407,-78.93567,970.391343107,0.602974724487
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5971,,,,24,,stop,4052554,"4000077, 4003042, 4003046",University Dr at Myra St,35.9665,-78.95292,817.148766734,0.507753965436
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5980,,,,"12, 24",,stop,4052582,"4000077, 4000113, 4003042",University Dr at Lyckan Pkwy,35.96308,-78.96029,1578.91383465,0.98109401037
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5990,,,,24,,stop,4052622,"4000077, 4003042",Durham-Chapel Hill Blvd at Car Wash,35.97408,-78.93042,1423.65806294,0.884622306622
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,5999,,,,24,,stop,4052654,"4000077, 4003042, 4003046",Chapel Hill Rd at W Cornwallis Rd,35.97543,-78.93652,966.514158962,0.600565547965
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6036,,,,"12, 24",,stop,4052758,"4000077, 4000113, 4003042, 4003046, 4006158",University Dr at Kmart,35.96265,-78.96028,1605.19414144,0.997423876522
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6075,,,,12,,stop,4052878,4000113,Westgate Dr at Burger King,35.96628,-78.96115,1485.01403149,0.922747232711
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6145,,,,24,,stop,4053054,4003046,Pickett Rd at Western Bypass Rd,35.97373,-78.95925,1255.87848886,0.780368653525
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6163,,,,24,,stop,4053118,"4000077, 4003042, 4003046",Chapel Hill Rd at Yates Church,35.97405,-78.93693,864.07472713,0.536912477867
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6164,,,,24,,stop,4053122,"4000077, 4003042",University Dr at Shannon Rd,35.96623,-78.95431,936.272213491,0.581774027546
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6167,,,,24,,stop,4053134,"4000077, 4003042, 4003046",Chapel Hill Rd at Colonial Apts,35.97058,-78.93868,638.410633452,0.396690962414
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6191,,,,24,,stop,4053214,4003046,Shannon Rd at Sams Club,35.96752,-78.95514,931.239930289,0.578647103961
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6196,,,,24,,stop,4053226,"4000077, 4003042, 4003046",3805 University Dr,35.96655,-78.95174,731.914588497,0.454791770849
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6375,,,,24,,stop,4053806,"4000077, 4003042, 4003046",Chapel Hill Rd at E Cornwallis Rd,35.9741,-78.93679,877.866097846,0.545482059631
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6473,,,,24,,stop,4054062,"4000077, 4003042, 4003046",Chapel Hill Rd at Valley Terrace,35.97296,-78.93714,805.860115981,0.500739505624
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,6619,,,,24,,stop,4116534,"4000077, 4003042",Cornwallis Rd at Rogers Herr School,35.97422,-78.93568,975.535940287,0.606171436916
Victorious Life Empowerment Center Food Pantry,3329 Chapel Hill Boulevard,Suite 100,Durham,NC,27707,(919) 886-8015,Durham,-78.9457399,35.9709908,1.0,13006,,,,176,,stop,4173276,,South Square,35.96666,-78.96036,1403.54618218,0.872125332238
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,5448,,,,24,,stop,4050938,"4000078, 4002678",4527 Hillsborough Rd,36.03323,-78.97557,1223.54165194,0.760275424674
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,5625,,,,24,,stop,4051498,"4000078, 4002678",Sparger Rd at Hillsborough Rd,36.03212,-78.9816,798.810044527,0.496358783431
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,5682,,,,24,,stop,4051658,4000078,Hillsborough Rd at Ample Storage,36.03375,-78.97062,1608.1186808,0.999241105547
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,5809,,,,24,,stop,4052022,"4000078, 4002678",Hillsborough Rd at Self Storage,36.03357,-78.97142,1537.4343975,0.955319818992
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,6060,,,,24,,stop,4052830,"4000078, 4002678",4605 Bennett Memorial Rd,36.03116,-78.97897,844.570220101,0.524792908957
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,6170,,,,24,,stop,4053146,"4000078, 4002678",Hillsborough Rd at Food Lion,36.03292,-78.97917,985.643102707,0.612451752089
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,6555,,,,24,,stop,4111678,4002678,Neal Rd at Bennett Memorial Rd (OB),36.02931,-78.97333,1161.2497135,0.721568912413
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,6557,,,,24,,stop,4111686,4002678,Neal Rd at Bennett Memorial Rd (IB),36.02895,-78.97324,1155.41431922,0.717942957497
Vocational Training Placement and Food Pantry Services,3215 Guess Road Square,Suite 201,Durham,NC,27705,(919) 471-5725,Durham,-78.9853813,36.025609,1.0,6559,,,,24,,stop,4111694,"4000078, 4002678",Neal Rd at Hillsborough Rd,36.03266,-78.97364,1316.05604837,0.817761348358
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5022,,,,24,,stop,4049770,"4000092, 4003066, 4003070",Alston Ave at Drew St,36.0008,-78.88586,831.124458287,0.516438079142
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5023,,,,24,,stop,4049774,"4000092, 4003066, 4003070",Avondale Dr at E Markham St,36.00835,-78.88593,1604.50828952,0.996997706836
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5038,,,,24,,stop,4049818,"4000083, 4000086, 4003058, 4005298",Liberty St at Queen St,35.99365,-78.89555,1321.82060902,0.821343289189
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5138,,,,24,,stop,4050098,"4000085, 4003034, 4003062",Angier Ave at Driver St,35.98213,-78.87772,1399.75519058,0.869769713409
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5141,,,,24,,stop,4050106,"4000092, 4003066, 4003070",Avondale Dr at Trinity Ave,36.00701,-78.8853,1445.90660958,0.898446946932
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5144,,,,24,,stop,4050114,"4000092, 4003066, 4003070",Dowd St at N Roxboro Rd,36.00039,-78.89368,1324.20608838,0.822825561028
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5148,,,,24,,stop,4050122,"4000085, 4003034, 4003062",E Main St at Alston Ave,35.9876,-78.88817,1004.14839324,0.623950435111
Word Harvest International Food Pantry,1107 Holloway Street,,Durham,NC,27703,(919) 923-1369,Durham,-78.8809259,35.9944731,1.0,5198,,,,24,,stop,4050230,"4000083, 4000086, 4003058, 4005298",Holloway St at Hyde Park Ave,35.99437,-78.88204,101.107706642,0.0628255723726
